(3.31, 21.840400000000002, 0.8227579414044632)
(3.3101000000000003, 21.840400000000002, 0.779686817378755)
(3.3102, 21.840400000000002, 0.9163325031965879)
(3.3099000000000003, 21.840500000000002, 0.7732324945327826)
(3.31, 21.840500000000002, 0.477686552704839)
(3.3101000000000003, 21.840500000000002, 0.39884137510658396)
(3.3102, 21.840500000000002, 0.6250919569035591)
(3.3103000000000002, 21.840500000000002, 0.9609175449727043)
(3.3099000000000003, 21.840600000000002, 0.6707103433190738)
(3.31, 21.840600000000002, 0.28304628849635743)
(3.3101000000000003, 21.840600000000002, 0.10476062818895618)
(3.3102, 21.840600000000002, 0.49255719818407917)
(3.3103000000000002, 21.840600000000002, 0.8804602004910289)
(3.3099000000000003, 21.840700000000002, 0.7761706254706571)
(3.31, 21.840700000000002, 0.48242205734768184)
(3.3101000000000003, 21.840700000000002, 0.40450056777636534)
(3.3102, 21.840700000000002, 0.6287219657129134)
(3.3103000000000002, 21.840700000000002, 0.9632883241520924)
(3.31, 21.8408, 0.828275368282073)
(3.3101000000000003, 21.8408, 0.7855064143859102)
(3.3102, 21.8408, 0.9212948659045312)
