(3.4431000000000003, 24.9956, 0.8389690331023499)
(3.4432, 24.9956, 0.8285347307235646)
(3.443, 24.995700000000003, 0.8285812945038677)
(3.4431000000000003, 24.995700000000003, 0.3948605210081845)
(3.4432, 24.995700000000003, 0.3720286840918419)
(3.4433000000000002, 24.995700000000003, 0.7964470446319671)
(3.443, 24.995800000000003, 0.8073612001964247)
(3.4431000000000003, 24.995800000000003, 0.3481218329323353)
(3.4432, 24.995800000000003, 0.32198168355160967)
(3.4433000000000002, 24.995800000000003, 0.7743330628598456)
(3.4431000000000003, 24.995900000000002, 0.7744050190061462)
(3.4432, 24.995900000000002, 0.7630744041885879)
